seasonID;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
1;1;0.666666667;2;1.666666667;1.2;1.2;0;11.8;12.4;4;2.6;1;1.2;2;1;1.75;1.592105263;1.868421053;1.473684211;2;1.421052632;0.541684746;0.260273973;1.695652174;0.909090909;1
1;2;1.333333333;2.333333333;2;1.4;1.8;-2;9.2;13;2.8;3.4;0.6;1.2;0.4;1;0.894736842;1.263157895;0.798245614;1.342105263;0.894736842;0.947368421;0.004400917;0.203124031;1.583333333;1;0
1;2;2;2;0;1.2;1.2;-2;10;11.8;3.4;4.2;0.6;1.6;1.2;2.4;1.289473684;1.315789474;1.026315789;1.184210526;1.421052632;1.210526316;0.135808591;0.2760181;0.913043478;1.217391304;0
1;0.666666667;2;0.333333333;1;0.4;1.2;0.6;10.2;12;3.4;4.6;0.4;0.8;1.2;1.4;1.276315789;1.092105263;1;1.052631579;1;1.052631579;0.138287981;0.214529226;0.826086957;0.782608696;1
1;1.333333333;2;2;1.333333333;1.4;1.4;-1.5;11.6;18.6;3.6;4.2;2;1.8;2;1.8;1.552631579;1.710526316;1.368421053;1.815789474;1.789473684;1.368421053;0.256059009;0.857435071;1.043478261;2.347826087;0
1;1.333333333;1.333333333;0.666666667;1.333333333;1;1.6;-3;10.6;11;2.4;2.8;0.8;1;1;0.8;1.592105263;0.894736842;1.473684211;0.798245614;1.736842105;0.947368421;0.260273973;0.08987789;0.869565217;1.086956522;1
1;0.666666667;1.333333333;1.333333333;2.333333333;1;2;-3;10.2;16;2.8;6.6;0.6;2;1;0.8;0.894736842;2.355263158;0.798245614;2.447368421;0.894736842;2.157894737;0;1;0.913043478;2.166666667;0
1;1;1;0.666666667;2;0.8;1.4;-2.5;8.4;14.2;2.8;4.4;0.8;0.8;1;1.2;1.210526316;2.118421053;1.263157895;2.421052632;1.421052632;2.368421053;0.069608876;0.788012149;1.130434783;1.590909091;0
1;2;0.666666667;2;0.666666667;1.8;1.2;-1.8;11.6;13.4;3.8;3.8;1.4;0.4;1.6;0.4;1.75;1.855263158;1.868421053;1.947368421;2;2.052631579;0.541684746;0.962809149;1.75;1.347826087;1
1;1.333333333;0.333333333;2;1;1.4;1.2;-1.8;15.6;10.6;3.6;3.6;1.4;0.4;1.4;1.2;1.710526316;1.289473684;1.815789474;1.026315789;1.842105263;0.842105263;0.857435071;0.135808591;2.375;0.875;1
1;2.333333333;1.333333333;2.333333333;1.333333333;1.6;1.4;1.8;15.4;11.2;4.8;3;0.8;1.2;0.6;1.2;2.118421053;1.263157895;2.421052632;1.342105263;2.578947368;0.947368421;0.788012149;0.203124031;1.565217391;1;1
1;3;1;2.333333333;0.666666667;2;1.2;2.5;17.4;14.6;6.2;5;2.2;0.6;1;0.8;2.355263158;1.236842105;2.447368421;1.289473684;3.052631579;0.947368421;1;0.319531395;2.2;1.782608696;1
1;1.333333333;1;3;1.333333333;2;1;3;15.6;11.4;4;2.8;2.2;0.8;1.2;1.4;1.710526316;0.894736842;1.815789474;0.798245614;1.842105263;0.947368421;0.857435071;0;2.4;0.875;1
1;1;0.333333333;1;1;1.2;0.8;0.5;11.4;7.6;4.2;1.8;1.6;0.6;2.2;0.8;1.315789474;1.210526316;1.184210526;1.263157895;1.526315789;1.210526316;0.2760181;0.069608876;1.291666667;1.125;1
1;2;0.333333333;1.333333333;1.333333333;1.6;1.6;1.2;17.4;11;6.6;2.6;1.4;1.6;0.8;0.8;1.210526316;1.592105263;1.342105263;1.473684211;1;1.421052632;0.129238207;0.260273973;1.590909091;0.958333333;1
1;1.333333333;0.333333333;0.333333333;1;0.6;0.8;1.2;12.4;11.2;3.2;3.2;0.2;0.6;0.8;1.2;1.855263158;1.276315789;1.947368421;1;1.947368421;1.210526316;0.962809149;0.138287981;1.291666667;0.916666667;1
1;2;1;0.333333333;2;1.4;2.4;-1.2;10;11.4;3;3.8;1.2;1.4;1;0.8;1.263157895;1.75;1.342105263;1.868421053;1.052631579;1.631578947;0.203124031;0.541684746;0.96;1.8;1
1;0;1;1;1;0.6;1.4;-0.6;11;10.6;4;3.4;0.4;2;1.4;1.8;1.092105263;1.552631579;1.052631579;1.368421053;1.210526316;1.473684211;0.214529226;0.256059009;0.75;1;1
1;2.333333333;0;0.333333333;1;1;1.2;0;9.6;11.2;2.4;4.2;0.6;0.4;1.6;1.6;0.894736842;1.289473684;0.798245614;1.026315789;0.894736842;0.842105263;0.08987789;0.135808591;1.041666667;0.84;0
1;2.333333333;1.333333333;2.333333333;2.333333333;2;2;1.2;15.4;16.2;5.4;5.8;1.2;2.2;0.6;1.2;2.118421053;1.736842105;2.421052632;1.526315789;2.578947368;1.315789474;0.788012149;0.763466187;1.625;2.041666667;1
1;2.333333333;1.333333333;1.666666667;2.333333333;1.8;1.6;-3;10.6;10.2;3;3.8;1.4;0.8;0.4;0.4;0.894736842;0.894736842;1.210526316;0.798245614;1.157894737;0.947368421;0.099113618;0.004400917;1.52173913;1.56;1
1;0.666666667;1.333333333;1;2.333333333;0.8;2.6;-3;9;14.6;2.8;6.2;1;2.6;1.8;0;0.894736842;2.118421053;0.798245614;2.421052632;0.894736842;2.368421053;0;0.788012149;0.84;1.68;1
1;2;1.666666667;0.333333333;1.666666667;0.8;1.8;-2;10.8;11;4;3.4;0.6;1.6;2;0.8;1.289473684;0.894736842;1.026315789;1.210526316;1.421052632;1.368421053;0.135808591;0.099113618;0.846153846;1.583333333;1
1;1.333333333;1.666666667;1;1.333333333;0.8;1.6;-1.8;11.4;18.2;2.8;6.6;0.6;1.6;1.2;0.8;1.276315789;1.210526316;1;1.342105263;1;1.210526316;0.138287981;0.129238207;0.88;1.652173913;0
1;1.333333333;0.666666667;0;1;1.2;1;-1.2;11;12.8;3;3.4;1.6;0.4;1.6;0.8;1.552631579;1.855263158;1.368421053;1.947368421;1.789473684;2.052631579;0.256059009;0.962809149;0.96;1.36;0
1;3;0.333333333;2;0.666666667;1.8;1;3;13.6;7.6;4.4;2.2;1.2;0.8;1;1.8;1.75;0.894736842;1.868421053;0.798245614;2;0.947368421;0.541684746;0.08987789;1.730769231;1.04;1
1;1;2.333333333;0.666666667;2.333333333;0.6;2.6;-1.2;7;16.6;1.6;5.8;0.6;2.6;1;0.8;1.210526316;2.355263158;1.263157895;2.447368421;1.421052632;2.157894737;0.069608876;1;1.08;2.230769231;0
1;1.333333333;2;1.333333333;3;1.6;2.4;-2;10;17.2;3.8;4.4;1.2;2.6;0.8;1.4;0.894736842;1.710526316;0.798245614;1.815789474;0.894736842;1.368421053;0.004400917;0.857435071;1.5;2.423076923;0
1;2.333333333;1;2;2;2;1.2;1.5;16.6;11.6;5.8;4;1.8;0.6;2;1.2;1.736842105;1.092105263;1.526315789;1.052631579;1.684210526;1.052631579;0.763466187;0.214529226;1.96;0.84;0
1;2.333333333;2;1;2;1;1.2;2.5;9.4;9.8;2.2;3.4;1.2;1.6;1.6;2.2;1.592105263;1.315789474;1.473684211;1.184210526;1.736842105;1.210526316;0.260273973;0.2760181;0.92;1.36;0
1;1.333333333;1.333333333;0.333333333;1.333333333;0.6;1.4;0;11.6;9.2;4.4;2.8;0.4;0.8;1.2;1;1.236842105;1.263157895;1.289473684;1.342105263;1.368421053;0.947368421;0.319531395;0.203124031;1.708333333;1.038461538;1
1;2;0.333333333;1.333333333;0.333333333;1.6;0.6;-0.6;18.4;5.8;6.2;1;1.6;0.4;0.8;0.8;1.210526316;1.210526316;1.342105263;1.263157895;1;1.210526316;0.129238207;0.069608876;1.625;1.038461538;1
1;1;0.666666667;1.333333333;1.333333333;1.4;1.6;-1;12.2;12.2;3.6;4.2;0.6;1.6;0.6;1;1.092105263;0.894736842;1.052631579;1.210526316;1.210526316;1.368421053;0.214529226;0.099113618;0.846153846;1.52;0
1;1.666666667;0.666666667;0.333333333;1;0.4;1;-3;8.2;12.2;2.8;4.6;0.8;0.8;2.4;1.4;0.894736842;1.236842105;0.798245614;1.289473684;0.894736842;0.947368421;0.08987789;0.319531395;1;1.76;0
1;1;1;2.333333333;1;1.4;1.4;-3;8.4;7.6;3.4;2.8;1.4;1.2;1.6;1.6;1.315789474;0.894736842;1.184210526;0.798245614;1.526315789;0.947368421;0.2760181;0;1.346153846;0.923076923;1
1;2.333333333;1;2;0;1.6;0.6;-2;11.6;12.6;4.4;3.4;1.4;1;1;1.8;0.894736842;1.552631579;1.210526316;1.368421053;1.157894737;1.473684211;0.099113618;0.256059009;1.576923077;0.923076923;0
1;1;1;1.333333333;2;1.4;1.8;-1.2;10.2;14.2;3.4;5.2;0.4;1.6;0.6;1.2;1.092105263;1.75;1.052631579;1.868421053;1.210526316;1.631578947;0.214529226;0.541684746;0.814814815;1.777777778;0
1;2;0.333333333;1;1.333333333;0.8;0.8;0;8.4;12.2;3.2;3.2;0.6;0.6;1.2;1.2;1.263157895;1.276315789;1.342105263;1;1.052631579;1.210526316;0.203124031;0.138287981;1;0.884615385;0
1;1.333333333;0.333333333;2;1.333333333;1.4;1.4;0;12.8;12.2;4;5;1;0.8;1;1.6;1.855263158;1.289473684;1.947368421;1.026315789;1.947368421;0.842105263;0.962809149;0.135808591;1.423076923;0.925925926;0
1;2;0.333333333;3;0;3;0.4;0.6;18.2;6.8;5.6;1.4;3;0.2;0.8;0.8;1.710526316;1.210526316;1.815789474;1.263157895;1.842105263;1.210526316;0.857435071;0.069608876;2.444444444;1;1
1;3;1.333333333;3;2;2.6;2;0.5;16;14.6;4.8;6.2;2.2;2.2;0.6;0.2;2.355263158;2.118421053;2.447368421;2.421052632;3.052631579;2.368421053;1;0.788012149;2.259259259;1.615384615;1
1;3;1;3;1.333333333;3;1.4;2.4;17.2;11.2;5.6;2.8;3;1.4;0.6;1.2;1.710526316;1.276315789;1.815789474;1;1.842105263;1.210526316;0.857435071;0.138287981;2.464285714;0.962962963;1
1;1.333333333;1.333333333;1;0.333333333;1.2;1.4;0;7.4;10.4;2.4;3.4;1;1.2;2;1.4;0.894736842;0.894736842;0.798245614;0.798245614;0.894736842;0.947368421;0;0.004400917;0.888888889;1.444444444;1
1;2;1.333333333;2.333333333;1.333333333;1.6;1.6;1;16.6;12;6;4.4;1.6;1.4;0.8;1;1.210526316;0.894736842;1.342105263;1.210526316;1;1.368421053;0.129238207;0.099113618;1.68;1.555555556;0
1;0.666666667;0.333333333;0;0.333333333;0.2;0.2;-1.5;6.4;12.4;1.4;2.2;0.2;0.4;1.4;1.8;1.210526316;1.552631579;1.263157895;1.368421053;1.421052632;1.473684211;0.069608876;0.256059009;0.964285714;0.925925926;1
1;0.666666667;0.333333333;0.333333333;1;0.4;0.8;-3;7.2;10;3.2;4;1;1;2.4;1.8;0.894736842;1.263157895;0.798245614;1.342105263;0.894736842;0.947368421;0.08987789;0.203124031;0.962962963;0.964285714;0
1;1.333333333;1.333333333;2.333333333;2.333333333;1.4;2;1.5;14.4;11.2;4.6;4.8;1.2;1.8;1.2;1;1.855263158;1.315789474;1.947368421;1.184210526;1.947368421;1.210526316;0.962809149;0.2760181;1.407407407;1.407407407;0
1;1.666666667;1.333333333;1.333333333;0.666666667;1;1;0;10.8;12.4;3.2;3.8;1.2;0.8;1.6;1.2;1.592105263;1.092105263;1.473684211;1.052631579;1.736842105;1.052631579;0.260273973;0.214529226;0.923076923;0.821428571;1
1;1.333333333;1;2;1.333333333;1.4;1.6;-1.8;13.6;15.8;5;5.6;1;1.4;1.4;1.8;1.236842105;1.736842105;1.289473684;1.526315789;1.368421053;1.315789474;0.319531395;0.763466187;1.807692308;1.923076923;1
1;2;0.333333333;1.666666667;1.333333333;1;2;-1;11.6;15.4;4.4;5;1;2;2;1;1.289473684;1.75;1.026315789;1.868421053;1.421052632;1.631578947;0.135808591;0.541684746;0.928571429;1.75;0
1;2;1;2;1.666666667;1.2;1.6;-3;8.8;19.8;3.6;7.6;1.2;2;2.2;1.2;0.894736842;1.210526316;0.798245614;1.342105263;0.894736842;1.210526316;0;0.129238207;0.964285714;1.653846154;0
1;1.333333333;0;1.333333333;0.333333333;1.4;0.4;-3;11;9.8;3.8;4.4;1.6;1;1.8;2.4;1.276315789;0.894736842;1;0.798245614;1;0.947368421;0.138287981;0.08987789;0.928571429;0.964285714;1
1;1;2.333333333;0.333333333;2.333333333;0.2;2.6;0;9.2;10.8;2;4.2;0.6;1.8;1.6;0.2;1.552631579;1.315789474;1.368421053;1.184210526;1.789473684;1.210526316;0.256059009;0.2760181;0.892857143;1.464285714;0
1;1.333333333;0.333333333;1.333333333;1;1.4;1.4;-0.5;16.4;12.8;5.2;5;1.2;2;1.4;1;1.855263158;2.118421053;1.947368421;2.421052632;1.947368421;2.368421053;0.962809149;0.788012149;1.357142857;1.555555556;0
1;1.666666667;1.333333333;0.333333333;1.666666667;1.4;1.6;1;12.2;11;4.4;4.4;1;1.8;1.8;1.4;1.736842105;0.894736842;1.526315789;1.210526316;1.684210526;1.368421053;0.763466187;0.099113618;1.851851852;1.535714286;1
1;2.333333333;1.333333333;1.333333333;3;1.4;1.8;-0.5;11.2;15;3.2;4.8;1.2;1.2;1.4;1.2;1.592105263;1.236842105;1.473684211;1.289473684;1.736842105;0.947368421;0.260273973;0.319531395;1;1.851851852;0
1;2.333333333;0.666666667;1.333333333;1.666666667;1.4;1.2;0.6;13.6;11.6;4;4.6;0.8;1.2;1.8;1.8;1.736842105;1.289473684;1.526315789;1.026315789;1.684210526;0.842105263;0.763466187;0.135808591;1.892857143;0.931034483;1
1;2;0;3;0.333333333;2.6;0.4;0;12;10.8;4.2;4;1.8;1.2;0.4;2;1.315789474;0.894736842;1.184210526;0.798245614;1.526315789;0.947368421;0.2760181;0.08987789;1.517241379;0.931034483;1
1;1.666666667;2;0.666666667;3;1;2.4;-2;9.4;15.2;3.4;5.6;1.2;2.2;1.2;1;0.894736842;1.236842105;1.210526316;1.289473684;1.157894737;0.947368421;0.099113618;0.319531395;1.482758621;1.892857143;0
1;1.333333333;0.333333333;0;1.333333333;0.8;1.4;-2;9.2;11.4;3.2;3.4;1;1.4;1.8;2;0.894736842;1.592105263;0.798245614;1.473684211;0.894736842;1.421052632;0.004400917;0.260273973;1.392857143;0.964285714;0
1;0;1;0.333333333;1;0.2;1.2;-3;10.8;9;2.8;3.8;0.8;1;1.8;1.8;1.552631579;0.894736842;1.368421053;0.798245614;1.789473684;0.947368421;0.256059009;0;0.862068966;0.931034483;0
1;3;1.666666667;1.666666667;2.333333333;1.6;2.2;0.6;13.8;18.8;4.2;7.4;1.8;2.4;1.2;1;1.75;1.210526316;1.868421053;1.342105263;2;1.210526316;0.541684746;0.129238207;1.724137931;1.703703704;1
1;1;1.333333333;0.333333333;0.666666667;0.8;1.6;-0.5;10;16.8;3.8;5.4;1;1.2;1.8;1;1.263157895;1.855263158;1.342105263;1.947368421;1.052631579;2.052631579;0.203124031;0.962809149;0.965517241;1.344827586;1
1;1.333333333;2.333333333;0.333333333;3;1;2.6;-1;12.6;17.6;4;5.2;0.8;2.4;1.2;0.6;1.092105263;2.355263158;1.052631579;2.447368421;1.210526316;2.157894737;0.214529226;1;0.793103448;2.285714286;0
1;2.333333333;0;2;1;1.4;0.6;0;12.4;11.4;4.2;3.2;1.8;0.6;2;1.6;1.276315789;1.210526316;1;1.263157895;1;1.210526316;0.138287981;0.069608876;1;1.034482759;0
1;3;3;0.333333333;3;1.4;3;1;11.8;17.8;5;6.4;2;3.6;1;0.8;2.118421053;1.710526316;2.421052632;1.815789474;2.578947368;1.368421053;0.788012149;0.857435071;1.535714286;2.482758621;0
1;3;3;3;3;2.6;3;0;12;16.2;4.6;6;2;2.6;0.4;0.8;1.315789474;1.236842105;1.184210526;1.289473684;1.526315789;0.947368421;0.2760181;0.319531395;1.566666667;1.931034483;1
1;0.666666667;1.333333333;0.333333333;1.333333333;1;1.6;0;16.8;18.2;5;6.4;1;1.8;1.2;1.4;1.855263158;1.210526316;1.947368421;1.342105263;1.947368421;1.210526316;0.962809149;0.129238207;1.3;1.642857143;0
1;1.333333333;1;0.666666667;0;1.2;0.2;0;13;11.4;3.8;3.4;1.2;0.8;1.4;2;1.289473684;0.894736842;1.026315789;0.798245614;1.421052632;0.947368421;0.135808591;0.004400917;0.9;1.344827586;0
1;0.333333333;1;0.333333333;2;0.4;1.2;-1.2;11.2;14;3.2;4.8;0.8;1.6;2;1.6;1.092105263;1.210526316;1.052631579;1.263157895;1.210526316;1.210526316;0.214529226;0.069608876;0.766666667;1.1;0
1;3;1;1.666666667;2;1.6;1.8;1.5;14;12;4.2;4.4;1.8;0.8;1.4;1.2;1.75;0.894736842;1.868421053;0.798245614;2;0.947368421;0.541684746;0;1.766666667;1;0
1;2;1.333333333;1.333333333;0.333333333;1.4;1;0;11;9.4;4.4;3.8;1.2;1.4;1.4;1.4;1.263157895;0.894736842;1.342105263;1.210526316;1.052631579;1.368421053;0.203124031;0.099113618;1.033333333;1.433333333;1
1;3;0.333333333;3;0;3;0.2;1.8;15;11.4;5.6;3.6;3;0.8;0.6;1.8;2.355263158;1.552631579;2.447368421;1.368421053;3.052631579;1.473684211;1;0.256059009;2.310344828;0.833333333;1
1;1.333333333;2.333333333;2;2.333333333;1.4;2.6;-2.4;9.6;16.6;3.4;6.4;0.8;3.2;2;1.2;1.592105263;1.710526316;1.473684211;1.815789474;1.736842105;1.368421053;0.260273973;0.857435071;1.034482759;2.433333333;0
1;0.666666667;1;0.333333333;2;0.2;1.4;-3;10;14.2;3.6;4.6;0.8;0.6;2;1.8;0.894736842;1.736842105;0.798245614;1.526315789;0.894736842;1.315789474;0.08987789;0.763466187;0.9;1.931034483;0
1;1.333333333;0.333333333;1;0.666666667;1.4;1;-1.2;12.4;13;5.2;5;2;2;2.8;1.4;1.276315789;2.118421053;1;2.421052632;1;2.368421053;0.138287981;0.788012149;0.966666667;1.517241379;0
1;3;0.333333333;1.666666667;0;2.2;0.2;1;12.6;10;5.6;3.2;3;0.8;1.2;2.4;1.710526316;1.092105263;1.815789474;1.052631579;1.842105263;1.052631579;0.857435071;0.214529226;2.387096774;0.741935484;0
1;0.333333333;1;1;1;0.6;1.2;-1;13.6;12.6;3.8;5;1.2;1.8;2;3.6;0.894736842;1.276315789;0.798245614;1;0.894736842;1.210526316;0.004400917;0.138287981;1.4;0.935483871;1
1;1.333333333;2.333333333;0;3;0.4;3;0;9.2;12.8;3.4;5;1;2.4;1.8;0.2;0.894736842;1.315789474;1.210526316;1.184210526;1.157894737;1.210526316;0.099113618;0.2760181;1.387096774;1.612903226;0
1;1.333333333;0.666666667;3;0.333333333;1.8;1;-1.2;15;14;5.2;4.6;2;1;1.4;1.6;1.210526316;1.289473684;1.263157895;1.026315789;1.421052632;0.842105263;0.069608876;0.135808591;1.161290323;0.870967742;0
1;0;0.333333333;0;2.333333333;0.2;1.4;1.2;10;11.6;3;5.2;0.8;1.4;1.8;1.4;1.552631579;1.263157895;1.368421053;1.342105263;1.789473684;0.947368421;0.256059009;0.203124031;0.806451613;1.096774194;1
1;2.333333333;0;1.666666667;0;1;0.2;-3;12;9.4;4.8;2.6;1.8;0.6;1.6;1.8;2.118421053;0.894736842;2.421052632;0.798245614;2.578947368;0.947368421;0.788012149;0.08987789;1.566666667;0.870967742;1
1;2;1;2;1.333333333;1.8;1.6;-3;12.2;12.2;5.2;3.6;1.2;1.2;1.6;1.6;0.894736842;1.592105263;0.798245614;1.473684211;0.894736842;1.421052632;0;0.260273973;1.064516129;1.033333333;0
1;2;0.666666667;2;1.333333333;2.4;1.6;-1;14;14.6;4.8;4.6;2.2;2.2;1.2;1.8;1.236842105;1.75;1.289473684;1.868421053;1.368421053;1.631578947;0.319531395;0.541684746;1.866666667;1.709677419;1
1;2;2;2;2.333333333;1.4;2;-1;13.4;15.2;5;5;1.4;2;1.4;1.2;1.263157895;1.210526316;1.342105263;1.263157895;1.052631579;1.210526316;0.203124031;0.069608876;1.0625;1.15625;1
1;3;1;2.333333333;2;2.6;1.2;1;11.6;14.2;3.6;3.8;2;1.2;0.4;1.6;1.315789474;0.894736842;1.184210526;0.798245614;1.526315789;0.947368421;0.2760181;0.004400917;1.59375;1.451612903;1
1;1;0.333333333;0;1;0.6;0.6;-1.2;12.4;10.2;4.6;4.4;1.2;1;3.6;1.8;1.276315789;1.552631579;1;1.368421053;1;1.473684211;0.138287981;0.256059009;0.90625;0.875;0
1;0.333333333;2;0;2;0.2;2;0;10.6;20.6;3;8;0.8;1.8;2;1.2;0.894736842;1.210526316;0.798245614;1.342105263;0.894736842;1.210526316;0.08987789;0.129238207;0.84375;1.689655172;1
1;0.333333333;0.333333333;0.333333333;0.333333333;0.4;0.4;0;16;8.2;4.2;4;0.6;1;1.4;1.8;1.855263158;0.894736842;1.947368421;1.210526316;1.947368421;1.368421053;0.962809149;0.099113618;1.258064516;1.375;0
1;1.333333333;1.333333333;2.333333333;2.333333333;2;1.6;-1.8;12.4;12.6;4.4;4.8;1.8;2.4;1.4;1.8;1.592105263;2.118421053;1.473684211;2.421052632;1.736842105;2.368421053;0.260273973;0.788012149;1.096774194;1.612903226;0
1;3;1.666666667;3;1;3;1.8;3;13.4;14.6;5.4;5.4;2.8;3;0.6;1.8;2.355263158;1.710526316;2.447368421;1.815789474;3.052631579;1.368421053;1;0.857435071;2.333333333;2.34375;1
1;1.333333333;2;0.333333333;2;0.6;2.4;-1.8;13.4;16;4.4;5.6;0.8;3;1.6;1.2;1.289473684;1.236842105;1.026315789;1.289473684;1.421052632;0.947368421;0.135808591;0.319531395;0.875;1.903225806;0
1;0.333333333;2;0.333333333;2;0.4;1.8;3;10.2;13.6;4.2;5.6;1.4;1.2;2.6;1.8;1.092105263;0.894736842;1.052631579;0.798245614;1.210526316;0.947368421;0.214529226;0;0.75;1.03125;0
1;2;1;1;3;1;2;-1.5;13.8;17;3.8;5.4;1.8;1;2.8;0.4;1.75;1.736842105;1.868421053;1.526315789;2;1.315789474;0.541684746;0.763466187;1.65625;1.966666667;0
1;1.333333333;2;1.333333333;1.333333333;2;1.4;-0.6;16.4;11.4;5;4.4;1.8;1.8;0.8;1.8;1.210526316;1.592105263;1.263157895;1.473684211;1.421052632;1.421052632;0.069608876;0.260273973;1.121212121;1.0625;1
1;0.666666667;0;1.333333333;1;0.8;0.6;0;8.2;9.6;3.2;2.6;0.8;1.2;1.2;2;0.894736842;0.894736842;1.210526316;0.798245614;1.157894737;0.947368421;0.099113618;0.08987789;1.424242424;0.909090909;1
1;2.333333333;0.333333333;1;2;1.4;2;0;21.8;10.6;8.4;4;1.8;1.4;1.8;0.6;1.210526316;1.263157895;1.342105263;1.342105263;1;0.947368421;0.129238207;0.203124031;1.633333333;1.121212121;1
1;1;1;2;0.333333333;1.8;0.8;-3;14.4;13.6;4.6;4.2;1;1.2;1.6;3;0.894736842;1.276315789;0.798245614;1;0.894736842;1.210526316;0;0.138287981;1.090909091;0.909090909;1
1;1;3;2;3;1.2;3;-3;12;14;3.4;6.6;1.2;3.2;1.2;0.8;0.894736842;2.355263158;0.798245614;2.447368421;0.894736842;2.157894737;0.004400917;1;1.40625;2.35483871;0
1;2.333333333;2.333333333;2.333333333;2.333333333;2;2.6;0.5;18.4;13.4;6.2;3.8;1.4;1.8;0.8;0.4;1.736842105;1.315789474;1.526315789;1.184210526;1.684210526;1.210526316;0.763466187;0.2760181;1.935483871;1.636363636;1
1;3;0.666666667;2;0.333333333;2.4;0.2;1.2;14.6;8.6;6;3.2;3.4;0.8;1.4;2.2;1.236842105;1.092105263;1.289473684;1.052631579;1.368421053;1.052631579;0.319531395;0.214529226;1.9375;0.727272727;1
1;2.333333333;0.666666667;3;0.333333333;2.2;1;1.8;15.8;14;5.4;4.6;2.6;1.6;1.2;2.6;2.118421053;1.75;2.421052632;1.868421053;2.578947368;1.631578947;0.788012149;0.541684746;1.65625;1.636363636;1
1;1;0.666666667;1.333333333;0.333333333;0.8;0.4;-1;12.6;13.6;4.6;4.8;1;0.6;1.6;2;1.552631579;1.289473684;1.368421053;1.026315789;1.789473684;0.842105263;0.256059009;0.135808591;0.878787879;0.848484848;0
1;2.333333333;1;0.666666667;0;1.2;0.2;1.8;13.2;15;4.8;3.6;2.4;0.2;2.4;1.4;1.710526316;1.855263158;1.815789474;1.947368421;1.842105263;2.052631579;0.857435071;0.962809149;2.272727273;1.21875;1
1;2.333333333;1;3;1;2.6;1.2;-1;16.8;10.8;5.4;3.2;3.4;1.2;1.8;1.2;2.118421053;0.894736842;2.421052632;0.798245614;2.578947368;0.947368421;0.788012149;0.004400917;1.696969697;1.363636364;1
1;3;2;3;1;3;1.4;1.8;13.6;11.6;7.6;4.8;3.4;2.2;1;1.6;2.355263158;1.592105263;2.447368421;1.473684211;3.052631579;1.421052632;1;0.260273973;2.375;1.03030303;1
1;2.333333333;1.333333333;2;2.333333333;1.8;2.6;-1;19.6;20;7;7.2;2.4;1.6;1.2;0.4;1.210526316;1.736842105;1.342105263;1.526315789;1;1.315789474;0.129238207;0.763466187;1.677419355;1.96875;1
1;1;1;2;0;2.4;0.2;-3;14;11;5.4;2.8;1.8;0.4;1.4;1.6;0.894736842;1.855263158;0.798245614;1.947368421;0.894736842;2.052631579;0;0.962809149;1.147058824;1.181818182;0
1;3;0;3;0.333333333;3;0.2;1.2;13.4;12.4;7.4;4.2;3.2;1;0.8;3.6;2.355263158;1.276315789;2.447368421;1;3.052631579;1.210526316;1;0.138287981;2.393939394;0.882352941;1
1;1.333333333;2;0.333333333;1.333333333;0.8;2;1;14.4;13.4;5.6;4.4;2;2.2;3.2;1.2;1.75;1.210526316;1.868421053;1.263157895;2;1.210526316;0.541684746;0.069608876;1.588235294;1.176470588;1
1;3;1.333333333;1;1.333333333;1.8;2;1;11;11.8;4.2;3;1.2;1.4;1.6;0.4;1.263157895;1.315789474;1.342105263;1.184210526;1.052631579;1.210526316;0.203124031;0.2760181;1.088235294;1.588235294;1
1;3;1;3;2.333333333;3;1.4;0;15.6;9.8;4.8;4.6;3.2;1.2;1.4;1.2;2.118421053;0.894736842;2.421052632;1.210526316;2.578947368;1.368421053;0.788012149;0.099113618;1.735294118;1.470588235;1
1;3;0.666666667;3;1.333333333;2.4;1.2;-1.2;16;13.8;5.4;5.6;3;2.2;1.4;2.4;1.236842105;1.710526316;1.289473684;1.815789474;1.368421053;1.368421053;0.319531395;0.857435071;1.96969697;2.294117647;0
1;0.333333333;1.333333333;0;1.333333333;0.8;2;-2.5;11;19.6;4.2;7.6;2;1.4;2.2;0.6;1.592105263;1.736842105;1.473684211;1.526315789;1.736842105;1.315789474;0.260273973;0.763466187;1;1.909090909;1
1;1;0.333333333;0;1.666666667;1.2;1;1;9.4;13.8;3.2;5;1.2;1.2;1.2;1.6;0.894736842;1.552631579;0.798245614;1.368421053;0.894736842;1.473684211;0.004400917;0.256059009;1.323529412;0.882352941;1
1;2.333333333;0.666666667;2;0.666666667;1.8;0.4;0;20.8;15.2;7;5.2;2.2;0.8;1.2;2.2;1.210526316;1.289473684;1.342105263;1.026315789;1;0.842105263;0.129238207;0.135808591;1.71875;0.852941176;0
1;1.333333333;0.333333333;1;0.333333333;0.6;0.2;3;8;7.6;3;3.2;1.2;1;2;2.6;0.894736842;1.092105263;0.798245614;1.052631579;0.894736842;1.052631579;0.08987789;0.214529226;0.882352941;0.705882353;1
